Gene,Symbol_donor1_rep1,t_0m_nascent_readcount_donor1_rep1,t_15m_nascent_readcount_donor1_rep1,t_30m_nascent_readcount_donor1_rep1,t_60m_nascent_readcount_donor1_rep1,t_90m_nascent_readcount_donor1_rep1,t_105m_nascent_readcount_donor1_rep1,t_120m_nascent_readcount_donor1_rep1,Symbol_donor1_rep2,t_0m_nascent_readcount_donor1_rep2,t_15m_nascent_readcount_donor1_rep2,t_30m_nascent_readcount_donor1_rep2,t_60m_nascent_readcount_donor1_rep2,t_90m_nascent_readcount_donor1_rep2,t_105m_nascent_readcount_donor1_rep2,t_120m_nascent_readcount_donor1_rep2
ENSG00000144410,CPO,0,0,0,NA,NA,NA,0,CPO,0,0,NA,NA,NA,0,0
ENSG00000138380,CARF,21.74846604,9.57195,15.79930053,6.04553294,11.915299999999998,9.1355,1.5002,CARF,6.0996,6.0591,0,10.5138,1.57605,4.70039976,22.701
ENSG00000144426,NBEAL1,17.92177515,12.70765,12.88017489,11.33091651,21.64308234,25.70670027,29.838766329999995,NBEAL1,22.05439,10.71269657,4.551319,24.79881638,23.33173854,15.914995669999998,18.78970272
ENSG00000119004,CYP20A1,46.962,68.6377,44.2176,45.3796,48.2356,73.7107,43.9236,CYP20A1,84.15,60.0625,160.0812,72.504,78.07703263,63.14639999999999,84.2877
ENSG00000138443,ABI2,18.09695,7.0854,8.67,5.6735999999999995,19.938599999999997,15.4568,6.4935,ABI2,9.635000000000002,6.28485,5.2896,6.6768,3.4408,7.0686,20.3889
ENSG00000178562,CD28,0,0,0,0.9548,0,0,0,CD28,0,0,NA,0,0,0,0
ENSG00000162999,DUSP19,0,2.6058,1.4904,1.645,0.4648,0.8383,0,DUSP19,0,9.2568,0,0,0,0,0
ENSG00000163002,NUP35,5.7776,0,10.5576,0,0,1.155,4.4590000000000005,NUP35,4.9769,4.98066708,0,0,0,4.4928,0
ENSG00000170396,ZNF804A,0,0,2.2518,0,1.3024,1.9096,0,ZNF804A,3.66575,0,2.278,0,2.484,0,0
ENSG00000188738,FSIP2,0.5214976800000001,0.58225211,NA,0,0,0,NA,FSIP2,0.25,0,1.02977831,NA,NA,0,0
ENSG00000115368,WDR75,2.0997,1.3846,2.0977,2.3085,11.4704,1.53,0,WDR75,0.1607,6.6112,0,0,0,0,1.3716
ENSG00000138381,ASNSD1,4.3511999999999995,1.3196,2.1647999999999996,0,5.299,8.352,0,ASNSD1,5.0626,2.0868,0,0,0,1.926,0.2028
ENSG00000286053,ASDURF,0,0,0,2.4682,0,4.1832,0,ASDURF,6.8706000000000005,0.748,0,0,0.0447,0,0
ENSG00000286165,NA,1.558,0,0,0,5.2884,1.8297,0.3248,NA,3.0084,0.936,0,0,0,0,2.5376000000000003
ENSG00000151687,ANKAR,0,0.82060011,0,1.881,0,0,0,ANKAR,0,1.1583,4.7376,0.33825,8.9434,2.0246,0
ENSG00000048991,R3HDM1,26.6208,32.68392,13.862475,23.444082969999997,32.80694967,26.8916,11.397333199999998,R3HDM1,6.02235,15.51793346,10.14155,9.90225,1.0468,30.66023367,25.2189
ENSG00000144224,UBXN4,36.23205,37.61397507,43.37915,34.9711,22.57243338,28.8558,31.2972,UBXN4,38.83646676,34.535000000000004,7.7671,30.7835,37.4409,31.8879,39.80010006
ENSG00000150540,HNMT,21.25493326,9.2235,6.56075,14.083199999999998,4.93075,1.8927,12.9795,HNMT,7.141,4.45325,0,3.59225,3.14985,8.9715,15.1214
ENSG00000144228,SPOPL,14.8599,7.436800000000001,2.2176,1.32075,1.0915,1.477,3.515,SPOPL,6.1348,4.5733,0,0,6.9223,4.8829,0.7524
ENSG00000116095,PLEKHA3,15.1725,20.82075,16.2604,26.93415,15.912,17.2768,10.5448,PLEKHA3,38.176,23.18,7.2144,35.3691,29.385,26.93725,20.18225
ENSG00000170035,UBE2E3,9.7546,9.2537,15.12675,13.6136,3.0051,15.5319,3.73425,UBE2E3,14.34675,10.01145,24.14795,5.80715,22.1708,15.38125,15.68985
ENSG00000115232,ITGA4,8.8352,4.5120000000000005,6.1957,1.78,4.70960016,4.3022,15.8207,ITGA4,3.4101999999999997,3.5154,4.4892,4.1499,4.2672,6.0417,0
ENSG00000138434,ITPRID2,24.3516,16.699099999999998,17.590400000000002,19.117,12.2108,26.376949999999997,23.9184,ITPRID2,19.766399999999997,16.5168,24.2319,13.7,17.248,21.0768,42.876
ENSG00000204334,ERICH2,NA,NA,NA,NA,NA,0,0,ERICH2,NA,0,NA,NA,NA,NA,NA
ENSG00000184492,FOXD4L1,0,0,0,2.352,0,4.4496,0,FOXD4L1,0,3.64285,0,0,0,0,4.755413300000001
ENSG00000144134,RABL2A,3.3695999999999997,0,3.91565,1.911,1.4418,0,1.323,RABL2A,0.6615,0,4.9518,1.3259999999999998,2.05406652,0,13.7445
ENSG00000115091,ACTR3,140.53268341,65.07440004,138.4212,84.20536674,93.37275,99.29728339,121.3584,ACTR3,81.6918,79.56,46.3358,124.77734991,118.4058,129.667,138.20065
ENSG00000175497,DPP10,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000088205,DDX18,25.17375,11.9772,14.2632,27.5558,3.8355,9.8656,5.096,DDX18,13.1502,7.426100000000001,5.6468,12.06,0,3.03625,11.62725
ENSG00000115806,GORASP2,14.32125,12.8364,13.95455,9.868799999999998,8.586,11.2256,6.586250000000001,GORASP2,6.062,6.363,16.5888,2.7209,8.34,11.1942,17.61375
ENSG00000115827,DCAF17,3.7787,0.79975,5.8455,2.7125,0,2.751,1.9052,DCAF17,2.09265,3.2242,0,9.73545,0,0.7272000000000001,2.6523
ENSG00000071967,CYBRD1,0,0,0,0,0,0,0,CYBRD1,1.001,0,0,0.8671,1.3547,0,4.8464
ENSG00000077380,DYNC1I2,40.18,25.17973343,12.7652,20.347866779999997,14.07199995,27.0048,13.8501,DYNC1I2,22.241066569999997,16.4559,0,18.69075,23.84458325,25.956,31.5143
ENSG00000091428,RAPGEF4,0,0,0,0,0,NA,NA,RAPGEF4,0,0,0,NA,0,0,0
ENSG00000091436,MAP3K20,63.093599999999995,37.2075,32.14895,42.1863,22.19463322,46.476,22.9577,MAP3K20,45.325,39.5901,17.1488,45.2148,50.84085,51.8896,38.2876
ENSG00000144354,CDCA7,0,0,0,0,0.2077,0,0,CDCA7,0,0,0,0,5.195,0,0
ENSG00000144306,SCRN3,2.8019550599999996,2.9987999999999997,4.0365,0,2.63,0,4.2544200000000005,SCRN3,8.2088,6.2813332,5.5105,11.43285,3.471,2.41802,1.06584003
ENSG00000077232,DNAJC10,6.187799999999999,8.1566,7.9184,0,4.8829,3.6936,9.951,DNAJC10,5.9472,16.139799999999997,0,0,9.88365,14.2848,5.6941500000000005
ENSG00000150722,PPP1R1C,NA,0,0,NA,0,0,NA,PPP1R1C,NA,NA,NA,0,0,0,NA
ENSG00000135968,GCC2,51.31534403,50.653584480000006,72.75799409999999,41.42610184,46.79598883,39.03769092,51.18922692,GCC2,55.889833659999994,44.6205258,21.207004,42.29680518,34.33021416,40.364975,46.63395424
ENSG00000169756,LIMS1,40.8232,36.10723824,38.63557632,53.29111694,39.37455,50.57086682,46.8075,LIMS1,59.65479143,41.68680012,5.00953336,36.040725,56.7365,53.59016652,34.94807342
ENSG00000153201,RANBP2,189.45094027999997,142.83378765,163.26182159999996,84.02235155999999,87.04247616,156.27489158,184.49594311,RANBP2,125.66556,131.2996539,38.37528275,100.35752016000001,118.6758324,136.00129244,179.42217743999998
ENSG00000163006,CCDC138,3.7628,1.0148,0,0,1.7484,0.9509,0.2976,CCDC138,0,0.9477,0,0,3.276,1.92,2.08
ENSG00000172985,SH3RF3,0.60285,7.591150000000001,7.2415,4.4478,0.3216,7.404800000000001,9.91895,SH3RF3,8.6459,0,3.7246,8.099,7.0596000000000005,8.27435,2.7313
ENSG00000115520,COQ10B,5.4050999399999995,8.5566,5.0464,8.2026,3.1505,4.35225,1.2996,COQ10B,13.638,4.600999949999999,0,7.284,7.01325,9.664,7.596399929999999
ENSG00000115541,HSPE1,1.33965,0.9864,2.89053327,2.05643327,2.0832,4.5615,0,HSPE1,4.86465,4.732,0.7496999999999999,0,0,0.92236669,0.78093332
ENSG00000270757,HSPE1-MOB4,0,0,0,2.1401999999999997,0,0,0,HSPE1-MOB4,1.1324,0,0,0,0,0,0
ENSG00000115540,MOB4,2.345,0.20255,3.1384000000000003,0,2.0095,1.0932,2.5152,MOB4,9.76425,1.2740999999999998,0,0.6074999999999999,2.25,6.3828000000000005,0.8144999999999999
ENSG00000247626,MARS2,1.6092,8.046999999999999,2.8080000000000003,1.0287,1.8084,0.5038,0,MARS2,2.4947999999999997,1.0449000000000002,0,0,3.4932000000000003,10.164,2.6413
ENSG00000064933,PMS1,17.682499999999997,2.53745,6.1488,3.148,1.8819,12.39,1.4608,PMS1,6.062399999999999,5.1048,4.1964999999999995,0,0.6287999999999999,6.5151,12.43975
ENSG00000187699,C2orf88,NA,0,1.4894,NA,NA,NA,2.7984,C2orf88,0,NA,0,NA,NA,0,NA
ENSG00000151689,INPP1,1.488,4.1613,1.1375,4.588,0,0,0,INPP1,1.505,2.02805,0,12.859,1.0088,1.8288,2.3184
ENSG00000151690,MFSD6,3.85035,1.8402,1.4572,2.1346499999999997,0,0,1.8044,MFSD6,2.509,6.012,0,1.3104,0,4.587,9.6802
ENSG00000138386,NAB1,34.6256,13.8105,23.1504,17.6116665,25.56901683,36.983,1.497,NAB1,11.6316,17.642,3.7856,12.62085,12.418,22.74065,14.5383
ENSG00000170144,HNRNPA3,44.46497904,66.6835,71.14574999999999,56.81825,54.15376841,74.55928999999999,47.34957507,HNRNPA3,102.81814,63.642599999999995,73.15319785999999,47.8944,58.692375,87.06181678,98.4013857
ENSG00000018510,AGPS,28.572,10.4121,15.46695,22.1183,13.1921,15.2848,7.08135,AGPS,7.98975,17.79875,1.7004,16.235,26.4528,10.50383327,13.342
ENSG00000144406,UNC80,0,0,0,NA,0.5204,0,0,UNC80,0,0,0,0,0,0,NA
ENSG00000197713,RPE,6.5975,8.26595,3.0023,1.4802,1.1956,1.6663333500000002,2.1119,RPE,7.15105,6.4315999999999995,0,2.2659,0.7427,1.8537,6.1236
ENSG00000021826,CPS1,0,0,0,0,0,0,NA,CPS1,0,0,0,NA,NA,0,0
ENSG00000144451,SPAG16,3.1993,0,0,0,0,0,0,SPAG16,1.38,0,0,0,0,0,0
ENSG00000182329,KIAA2012,0,0,NA,NA,NA,NA,NA,KIAA2012,NA,NA,NA,NA,NA,NA,NA
ENSG00000055044,NOP58,7.952,8.57095,9.4653,8.211,7.2996,2.7932,11.5192,NOP58,7.03375,4.13859996,9.0849,10.0432,2.4749999999999996,15.514400000000002,16.69020012
ENSG00000204217,BMPR2,85.22193315999999,105.4994,113.23726642,80.25779999999999,50.23935,191.8924,83.8245,BMPR2,86.56125,99.88335,126.9973,113.859,77.11925,109.4077,148.3614
ENSG00000289490,NA,7.1379,11.6644,11.8674,21.3598,0.34979999999999994,22.7544,13.8621,NA,14.8104,13.447,8.851199999999999,9.568,5.51,17.625600000000002,15.8158
ENSG00000138439,FAM117B,1.5368,2.0706,0,0,0,2.419,6.75,FAM117B,1.0094,0,2.919,0,1.392,0,0.1806
ENSG00000172292,CERS6,54.12533328,29.858400000000003,36.52760004,30.2328,35.92745,28.50081663,22.2235,CERS6,30.12165,38.267999999999994,39.8373,27.569533289999995,35.1064,39.0614,28.9107
ENSG00000163072,NOSTRIN,0,0,1,0,0,0,0.6648,NOSTRIN,0,0,0,0,NA,0,0
ENSG00000073737,DHRS9,1.506,1.175,0,0,0,0,0,DHRS9,1.35135,1.7226,0.961625,0,0,0,0
ENSG00000163093,BBS5,2.3028,0.903,0,0.2945,0,3.0687,0.9718,BBS5,6.1267,1.2561,7.85365,2.4108,3.2851,0,5.5444
ENSG00000118260,CREB1,31.97973344,31.03260012,28.877016769999997,13.797675,31.69505,44.96891685,31.06228347,CREB1,23.30625,13.180916709999998,0.9694,24.64743346,30.7983,23.386133419999997,16.64950005
ENSG00000163249,CCNYL1,7.038899999999999,32.13675,13.3874,18.8608,15.384,18.536,17.748,CCNYL1,9.79375,7.896800000000001,3.2462999999999997,24.2725,16.1595,22.3146,25.2486
ENSG00000115020,PIKFYVE,16.8812,18.28973339,10.55130003,13.3344,17.00789994,13.24274,20.4336,PIKFYVE,16.691399999999998,20.39206673,0,19.36669,26.33220009,14.7664,16.49596662
ENSG00000198612,COPS8,0,0.57025,0,0.9724,0,0,1.863,COPS8,1.17645,0.84575,2.1462,1.2826000000000002,0.613,1.10425,1.809
ENSG00000115648,MLPH,0.6624,0,0.986,0.918,2.225,0,0,MLPH,0,0,0.095,0,0,1.0695,0
ENSG00000085978,ATG16L1,7.2567,11.492,15.00945,4.107,2.5012,2.7434000000000003,6.9945,ATG16L1,12.22,4.556,13.161499999999998,12.782,1.6492,5.3788,4.227
ENSG00000130561,SAG,0,NA,0,NA,0,NA,NA,SAG,1.0296,NA,0,NA,NA,0,NA
ENSG00000077044,DGKD,14.6955,0,0,0,2.3161,5.0652,5.5789,DGKD,3.353,0,3.4730999999999996,0,2.98,0,5.642
ENSG00000127838,PNKD,150.213,156.29985,175.15845000000002,95.17125,84.7161,175.3822,164.09178322999998,PNKD,86.5766,141.42465,253.69154991,86.45,100.1088,112.42999992,160.98839999999998
ENSG00000158428,CATIP,0,0.8346,5.0344,0.874,0,0,4.8891,CATIP,5.8918,5.1264,6.006,2.1495,1.6728,4.2139999999999995,12.3521
ENSG00000018280,SLC11A1,42.11025,63.08475,93.7044,36.157,46.2774,44.95035,46.3185,SLC11A1,47.078100000000006,47.935300000000005,52.7725,56.956,127.148,67.1194,73.38175
ENSG00000144579,CTDSP1,14.6715,14.21505,18.19125,13.30875,16.8981,14.7726,22.431749999999997,CTDSP1,12.8485,10.2,18.1309,16.93665,6.8663,17.2891,22.532
ENSG00000127831,VIL1,0.5967,0,0,0,0,0,0.951,VIL1,0,0,0,0,0,0,0
ENSG00000204128,C2orf72,NA,0,NA,NA,NA,NA,NA,C2orf72,NA,NA,NA,NA,NA,NA,NA
ENSG00000173692,PSMD1,50.1078,24.90041675,18.3339,20.29875,30.2731,16.66057136,30.63995,PSMD1,20.596800000000002,39.46063329,0,23.1075,19.872,24.621599999999997,36.05132583
ENSG00000135931,ARMC9,42.96711358,30.58965,48.6906,22.43056646,14.6972,30.919999800000003,37.2569,ARMC9,34.29066641,23.19685,25.2023,16.83,38.2301,44.6782,36.19165023
ENSG00000156966,B3GNT7,1.4272,0.874,0,2.821,0,2.4388,0,B3GNT7,0.95355,0,0,3.2670000000000003,2.2083,1.419,1.349
ENSG00000204104,TRAF3IP1,1.1484,3.536,5.1757,0,2.3246000000000002,3.6722,0,TRAF3IP1,0,0,4.5123999999999995,0,7.735,0.76,8.176499999999999
ENSG00000144407,PTH2R,0,0,0,0,0,0,0,PTH2R,0,0,0,1.1125,0,0,0
ENSG00000078018,MAP2,0,1.0336,0.6877,0,0,0,0,MAP2,0,0,2.2969999999999997,0,0,0,0.528
ENSG00000136536,MARCHF7,70.44615,39.7943,50.7705,38.80767,78.86120000000001,62.1738,38.5112,MARCHF7,32.802220000000005,54.32608299,5.037,31.086,45.33875,65.36664999999999,61.92727657
ENSG00000136560,TANK,71.67156657,39.426,100.653,26.773,17.94719997,44.63303341,33.42920007,TANK,35.40593342,56.63666675,16.316,38.56625,6.7278,43.46615007,25.85
ENSG00000115233,PSMD14,17.67435,11.0298,4.7957,8.7265,5.334,3.172,6.881600000000001,PSMD14,3.78455,3.6674,0,2.3723,9.13235,18.803700000000003,6.2063999999999995
ENSG00000136535,TBR1,0,0,0,0,0,0.9936,0,TBR1,1.7454,0,0,0,0,0,0
ENSG00000144290,SLC4A10,0,0,0,0,0,0,0,SLC4A10,0,0,0,NA,0,0,0
ENSG00000138363,ATIC,0,0.972,3.0294,0.6738,0,1.0112,3.381,ATIC,2.4377,4.6841,1.3844999999999998,7.607600000000001,0,2.9025,1.8179
ENSG00000163449,TMEM169,0.9282,1.9448,0.8747999999999999,0,0,0,1.0428,TMEM169,0,0.8320000000000001,1.044,0,0,0,0
ENSG00000079246,XRCC5,20.5665,24.6662,16.1556,27.8355,19.5745,28.3311,23.523,XRCC5,16.544,27.9536,5.60175,15.69425,16.4754,33.95205,17.264400000000002
ENSG00000138375,SMARCAL1,12.72425,6.6255,0,1.5248000000000002,3.4944,3.0668,17.1576,SMARCAL1,3.9321,2.4024,4.8456,0,12.15105,5.7824,3.4932
ENSG00000197756,RPL37A,22.050600000000003,8.496500000000001,19.35565,3.4206,8.892,10.810199999999998,10.7253,RPL37A,27.1168,27.6934,12.7398,30.0325,18.27375,34.2028,34.5436
ENSG00000175084,DES,NA,1,NA,NA,NA,NA,NA,DES,NA,0,0,NA,NA,0,NA
ENSG00000072195,SPEG,0,0,0,0,NA,0,0,SPEG,0,0,0,NA,0,0,NA
ENSG00000286095,SPEGNB,0,NA,0,NA,NA,NA,NA,SPEGNB,NA,NA,NA,NA,NA,NA,0
ENSG00000144591,GMPPA,10.6343,0.4822,20.336983590000003,4.109,4.246,17.3876,13.5655,GMPPA,6.0291,14.3715,0,5.7564,0,0,5.7293
ENSG00000188282,RUFY4,2.3868,0,2.1216,4.0896,3.74,1.764,0,RUFY4,0,0,0,0,0.2616,0,3.6059
ENSG00000180871,CXCR2,0.2646,0.6325,0.2375,0.782,0,0,0,CXCR2,0,0,0.7344999999999999,1.4061,0,0,3.0459
ENSG00000163466,ARPC2,354.98890017,251.53965,283.2358,211.9629169,230.99878347000003,319.2204,199.666,ARPC2,299.06379971999996,299.0029,98.72711659,253.785,312.07082688,386.62866645,378.0630000000001
ENSG00000179921,GPBAR1,0.0108,0,4.9203,3.927000000000001,0,0,6.0975,GPBAR1,0,1.1554,1.1564,0,0,0.8432,0
ENSG00000065548,ZC3H15,16.9404,19.4392,26.5546,13.9443,9.5732,6.499099999999999,8.8218,ZC3H15,19.2125,18.058,0.7343999999999999,16.0219,26.6988,7.57,16.9605
ENSG00000138448,ITGAV,353.32859988,324.04185,340.52479989,279.14465,132.88543338,314.1402,279.0283,ITGAV,251.8451,288.5565,92.01828576,295.5365,229.4586,273.7605,244.97599991999996
ENSG00000144369,FAM171B,1.2936,0,2.3479,1.1648,1.7848,0.8721000000000001,3.1786999999999996,FAM171B,1.3464,1.84275,0,7.5327,1.9608,4.514,0
ENSG00000196811,CHRNG,NA,1,NA,NA,NA,NA,NA,CHRNG,0,NA,NA,0.3333,NA,NA,NA
ENSG00000135930,EIF4E2,150.05503282,115.1228,198.644,92.6636,155.1891,150.3846,109.0353,EIF4E2,50.3648,68.3316,97.1905,79.653,95.89125,80.256,93.38085
ENSG00000144481,TRPM8,0,0,0,0,0,0,0,TRPM8,0,0,NA,0,NA,0,0
ENSG00000072080,SPP2,NA,NA,0,NA,0,NA,NA,SPP2,NA,NA,0,NA,NA,NA,0
ENSG00000130147,SH3BP4,0,0,0,0,0,0,0,SH3BP4,0,1.688,0,0,0,0,1.596
ENSG00000157985,AGAP1,0,0,0,0,0,4.9590000000000005,0.8559500000000001,AGAP1,0,0,0,0,2.8739999999999997,0,0
ENSG00000144476,ACKR3,4.8914,1.6432,0,1.0635,5.0535,4.7845,0.6643,ACKR3,1.0812,2.4362,6.42195,0,3.743,3.0192,0
ENSG00000136689,IL1RN,60.73065,39.8327,67.60045,136.0116,122.9463,145.4355,154.08275,IL1RN,60.644099999999995,47.539,69.53925,198.5844,179.50900011000002,179.28945000000002,224.53291675
ENSG00000125637,PSD4,6.211,8.883,12.369,6.1387,3.5056000000000003,16.5321,9.5043,PSD4,9.852,7.720000000000001,10.04299995,5.6434,6.3264,15.5563,4.8203499999999995
ENSG00000231292,IGKV1OR2-108,0,0,NA,NA,NA,NA,NA,IGKV1OR2-108,NA,0,NA,NA,NA,NA,NA
ENSG00000136682,ZNG1B,10.46898832,6.6665768100000005,9.74034756,4.4854915,4.2550547,14.61016128,28.08265542,ZNG1B,6.00281821,6.16851679,2.1732561,5.204892559999999,1.95026096,1.41467616,8.50963716
ENSG00000115271,GCA,6.6101,4.9881,5.4702,2.9034,4.5682,2.7603,8.2188,GCA,10.6711,0.6614,0,5.0492,18.4635,8.267999999999999,15.376499999999998
ENSG00000172318,B3GALT1,NA,0,NA,0,NA,NA,NA,B3GALT1,0,0,0,NA,NA,0,1
ENSG00000075426,FOSL2,484.37175,432.44643351,614.068,783.44349972,383.84686654,948.5898,707.7189164499999,FOSL2,506.12941643,361.2864,541.7945000000001,791.0147000000001,741.6630831499999,737.63761689,733.65161649
ENSG00000163803,PLB1,3.982,1.686,1.4462,2.6112,4.087,0,2.583,PLB1,0,1.626,0,1.078,8.806799999999999,0,0
ENSG00000213639,PPP1CB,167.07905,194.72250015,189.13973318,199.8535,144.78585,189.78835,137.316,PPP1CB,294.79055,172.16655,37.146666720000006,337.8515,308.71500000000003,254.309,207.5904
ENSG00000163806,SPDYA,3.4552,0.9516,1.838,4.7501999999999995,0.94965,5.034,1.82475,SPDYA,2.6788499999999997,2.7244,0,1.9911,0,0.96725,0.81195
ENSG00000163811,WDR43,7.976,10.93576677,8.5348,3.7383,3.313,8.343399999999999,0,WDR43,1.6808999999999998,2.15575,0.5949,1.109,13.243,1.9152,10.5084
ENSG00000251569,NA,0,0,0,0,0,0,0.987,NA,0,0,0,0,0,0,0
ENSG00000239474,KLHL41,0.4366,0,0,0,0,0,0.7089,KLHL41,0.5548,0,0,0,0,6.3882,0
ENSG00000138398,PPIG,152.91965,71.5162,162.2565,31.28760027,95.8191,129.26205,95.5804,PPIG,77.6832,99.3485,63.28856618,81.5458,88.7859,154.54829999999998,128.0205
ENSG00000144362,PHOSPHO2,0,0.9071,3.4399999999999995,0,3.2606,3.6047,4.8100000000000005,PHOSPHO2,2.0889,0,0,0,0,0,1.4181
ENSG00000213160,KLHL23,4.1382,4.47,4.8618,10.8432,3.9552,2.7384,2.0448,KLHL23,2.5585,0.9996,0,0,1.0048,3.612,0
ENSG00000065802,ASB1,9.5256,4.91865,0.7065,0,6.7424,4.3758,8.2708,ASB1,3.3074,5.88283349,0,3.8591,2.3968000000000003,3.8955,0.34400000000000003
ENSG00000233608,TWIST2,0,0,0,0,0,0,NA,TWIST2,NA,NA,0,NA,0,0,0
ENSG00000063660,GPC1,0,0,0,0,0,0,0,GPC1,1.6356,0,0,4.9946,1.4816,0,0
ENSG00000188542,DUSP28,3.186,2.436,2.114,0,1.944,7.64,1.9982,DUSP28,2.7880000000000003,1.0952,0,1.16,11.82594461,6.2677000000000005,5.5449
ENSG00000258984,UBE2F-SCLY,0.86654997,0,9.19360032,1.1486999999999998,0,0,1.5239999999999998,UBE2F-SCLY,1.239,0,1.3916,0,1.0815,3.6375,10.5006
ENSG00000132330,SCLY,7.9952,2.1063,12.8132,2.9547,2.286,4.0756,2.3744,SCLY,3.7976,9.8418,19.053,2.5666,0.8176,8.35560036,7.6384
ENSG00000144488,ESPNL,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000168427,KLHL30,NA,NA,0,NA,3,0,NA,KLHL30,0,0,NA,NA,NA,NA,0
ENSG00000178752,ERFE,0,0.1824,1.24545,0,0.2145,0,0,ERFE,2.0724,0,1.4551999999999998,0,0,0,0
ENSG00000157827,FMNL2,78.33583345000001,32.32975,81.61956654,49.0238,45.220416750000005,49.97519991,36.1629,FMNL2,39.74576658,66.27573344000001,78.53840016,67.80535017,51.608666760000006,92.16889983,90.68995
ENSG00000177917,ARL6IP6,54.3931,26.7358,21.7875,9.996,43.5232,45.80718387,17.2992,ARL6IP6,37.00625,26.0682,11.7432,16.38945,27.1548,23.2704,63.593599999999995
ENSG00000115159,GPD2,65.1151,23.72475,33.91139997,44.9127,41.21939999999999,44.7587,49.14615,GPD2,37.99705,28.40386664,12.0672,38.4573,26.831200000000003,63.42105,66.54266672
ENSG00000154252,GAL3ST2,NA,NA,NA,NA,0,NA,NA,GAL3ST2,NA,NA,NA,0,NA,NA,NA
ENSG00000204099,NEU4,0,0,NA,0,0,NA,0,NEU4,NA,1,0,NA,0,NA,0.273
ENSG00000184731,FAM110C,NA,NA,NA,NA,NA,NA,NA,FAM110C,NA,NA,NA,NA,NA,NA,NA
ENSG00000035115,SH3YL1,0,0,0,0,1.3838,0,1.2425,SH3YL1,0,5.252,1.7015000000000002,8.5748,2.4013,0.1146,0.8337
ENSG00000144460,NYAP2,0,2.3908,0,0,8.052,0,0,NYAP2,0,0,0,0,0,3.5454,2.7852
ENSG00000144468,RHBDD1,11.948,30.143,25.8536,21.979466960000003,10.478,15.8708,12.5286,RHBDD1,11.4582,19.24725,0,21.2889,13.129,21.8016,18.7523
ENSG00000169031,COL4A3,NA,NA,0,NA,3.168,NA,NA,COL4A3,2,0.5,0,NA,NA,NA,NA
ENSG00000168958,MFF,30.676799999999997,17.307299999999998,12.1383,4.8688,4.575200000000001,14.991,9.7944,MFF,18.2735,12.593,1.708,21.19214979,12.6028,3.89421669,14.795000000000002
ENSG00000173744,AGFG1,36.815999999999995,17.4202,38.88516658,47.09478349,37.2209,33.310199999999995,50.787,AGFG1,27.7424,24.5043334,16.976399999999998,47.50855,15.4506,43.64593323,26.38286661
ENSG00000187514,PTMA,118.77761,171.19215308,114.89625,99.9192,47.419425,145.3218,125.3600831,PTMA,162.57375,82.44298842999999,84.71459658999999,136.67814694,154.60640811,130.61711685,150.64880016
ENSG00000144524,COPS7B,19.839999749999997,18.3729,9.786525,5.0141,17.01502,7.0374,15.5115,COPS7B,10.02924,18.2737,17.9860575,8.9093,20.5408,11.6476,12.6763
ENSG00000144535,DIS3L2,13.66986692,6.853000000000001,9.0325,11.8422,6.556,0,3.7284,DIS3L2,5.36075,2.22225,31.1054,9.0741,26.2988,6.10155,7.766000000000001
ENSG00000163283,ALPP,NA,NA,NA,NA,NA,NA,0,ALPP,NA,NA,NA,NA,NA,0,NA
ENSG00000142327,RNPEPL1,24.9259,34.5338,15.6285,44.212,4.8432,16.268800000000002,41.6658,RNPEPL1,32.55675,18.07875,34.94475,28.9172,17.1764,12.636,18.45615
ENSG00000142330,CAPN10,0,7.2744,0,1.68526661,0,4.1458,2.4551999999999996,CAPN10,0,5.421600000000001,35.696,0,0,1.7864000000000002,0
ENSG00000178623,GPR35,1.034,5.13,8.067400000000001,0,0,1.4007999999999998,0,GPR35,1.435,0,2.4467,0,0,4.978800000000001,0
ENSG00000189292,ALKAL2,0,0,0,0,0,0,0,ALKAL2,0,0,0,0,0,0,0
ENSG00000151353,TMEM18,11.4816,3.0719999999999996,1.256,0.38,0.7084,3.3728,2.2672,TMEM18,0.7163999999999999,1.86745,0,0,4.1575,2.847,0
ENSG00000130508,PXDN,0,0,0,0,0,NA,0,PXDN,0,NA,NA,NA,NA,0.8348,0
ENSG00000032389,EIPR1,1.0624,0,2.9111999999999996,1.4232,0,1.94225,1.9849,EIPR1,1.5552,0,2.2734,4.2227999999999994,0,2.8241,1.5665
ENSG00000115468,EFHD1,0,0,NA,0,NA,0.268,NA,EFHD1,1,0,0,NA,NA,NA,0
ENSG00000204120,GIGYF2,44.92423346,24.20635,64.10473316,48.395775,14.54430006,44.21838349,38.8833335,GIGYF2,32.7768,37.5112,23.778125,36.47905,34.24195821,38.6771,39.22863322
ENSG00000182600,SNORC,0,0,2.071,0,0,0,0,SNORC,1.4949,4.7632,0,0,0,0,0
ENSG00000168918,INPP5D,28.9324,26.2542,32.6523,37.54801628999999,5.7344,21.15,5.5792,INPP5D,30.86,6.408,9.15825,46.86280000000001,27.626,16.7076,12.7905
ENSG00000240857,RDH14,0,7.2,0,1.8383,0,5.862,1.9971,RDH14,0,2.2698,3.8272,0,0,2.3518999999999997,3.01
